series,step,probe_loss
vLLM lora_only nu100,19200,0.22178
vLLM lora_only nu100,19210,0.248133
vLLM lora_only nu100,19220,0.218879
vLLM lora_only nu100,19230,0.239367
vLLM lora_only nu100,19240,0.256348
vLLM lora_only nu100,19250,0.296128
vLLM lora_only nu100,19260,0.205433
vLLM lora_only nu100,19270,0.253023
vLLM lora_only nu100,19280,0.182429
vLLM lora_only nu100,19290,0.210477
vLLM lora_only nu100,19300,0.290514
vLLM lora_only nu100,19310,0.235751
vLLM lora_only nu100,19320,0.210144
vLLM lora_only nu100,19330,0.226369
vLLM lora_only nu100,19340,0.14856
vLLM lora_only nu100,19350,0.25583
vLLM lora_only nu100,19360,0.212232
vLLM lora_only nu100,19370,0.248414
vLLM lora_only nu100,19380,0.218812
vLLM lora_only nu100,19390,0.204949
vLLM lora_only nu100,19400,0.159837
vLLM lora_only nu100,19410,0.243987
vLLM lora_only nu100,19420,0.255812
vLLM lora_only nu100,19430,0.228372
vLLM lora_only nu100,19440,0.227135
vLLM lora_only nu100,19450,0.170172
vLLM lora_only nu100,19460,0.202797
vLLM lora_only nu100,19470,0.157552
vLLM lora_only nu100,19480,0.258022
vLLM lora_only nu100,19490,0.202922
vLLM lora_only nu100,19500,0.252621
vLLM lora_only nu100,19510,0.229622
vLLM lora_only nu100,19520,0.247008
vLLM lora_only nu100,19530,0.20577
vLLM lora_only nu100,19540,0.239687
vLLM lora_only nu100,19550,0.322518
vLLM lora_only nu100,19560,0.327475
vLLM lora_only nu100,19570,0.23407
vLLM lora_only nu100,19580,0.238728
vLLM lora_only nu100,19590,0.163119
vLLM lora_only nu100,19600,0.326015
vLLM lora_only nu100,19610,0.263256
vLLM lora_only nu100,19620,0.284522
vLLM lora_only nu100,19630,0.228118
vLLM lora_only nu100,19640,0.204456
vLLM lora_only nu100,19650,0.142493
vLLM lora_only nu100,19660,0.254472
vLLM lora_only nu100,19670,0.229738
vLLM lora_only nu100,19680,0.203817
vLLM lora_only nu100,19690,0.254497
vLLM lora_only nu100,19700,0.232482
vLLM lora_only nu100,19710,0.187942
vLLM lora_only nu100,19720,0.249042
vLLM lora_only nu100,19730,0.213308
vLLM lora_only nu100,19740,0.177161
vLLM lora_only nu100,19750,0.235414
vLLM lora_only nu100,19760,0.186014
vLLM lora_only nu100,19770,0.191721
vLLM lora_only nu100,19780,0.205594
vLLM lora_only nu100,19790,0.261053
vLLM lora_only nu100,19800,0.20348
vLLM lora_only nu100,19810,0.271897
vLLM lora_only nu100,19820,0.243464
vLLM lora_only nu100,19830,0.198768
vLLM lora_only nu100,19840,0.256291
vLLM lora_only nu100,19850,0.238111
vLLM lora_only nu100,19860,0.279676
vLLM lora_only nu100,19870,0.228364
vLLM lora_only nu100,19880,0.202739
vLLM lora_only nu100,19890,0.239451
vLLM lora_only nu100,19900,0.197431
vLLM lora_only nu100,19910,0.25107
vLLM lora_only nu100,19920,0.269196
vLLM lora_only nu100,19930,0.247027
vLLM lora_only nu100,19940,0.22108
vLLM lora_only nu100,19950,0.168226
vLLM lora_only nu100,19960,0.191352
vLLM lora_only nu100,19970,0.218986
vLLM lora_only nu100,19980,0.207384
vLLM lora_only nu100,19990,0.25017
vLLM lora_only nu100,20000,0.205544
